Código,Sigla,UF,Região,Região oficial,Ano,Sexo,Total,0-4 anos,5-9 anos,10-19 anos,20-29 anos,30-39 anos,40-49 anos,50-59 anos,60+ anos
35,SP,São Paulo,RegS,SE,2022,F,23669740,1303168,1365366,3053639,3476298,3638622,3504746,2964480,4363421
35,SP,São Paulo,RegS,SE,2022,M,22978459,1364796,1426412,3192088,3633521,3712322,3434615,2787951,3426754
35,SP,São Paulo,RegS,SE,2022,Total,46648199,2667964,2791778,6245727,7109819,7350944,6939361,5752431,7790175
35,SP,São Paulo,RegS,SE,2023,F,23807020,1289891,1350743,3009760,3469485,3603216,3558559,2995291,4530075
35,SP,São Paulo,RegS,SE,2023,M,23113348,1350962,1411240,3146785,3630946,3690495,3488729,2829724,3564467
35,SP,São Paulo,RegS,SE,2023,Total,46920368,2640853,2761983,6156545,7100431,7293711,7047288,5825015,8094542
35,SP,São Paulo,RegS,SE,2024,F,23937910,1276722,1336667,2967679,3458406,3568658,3605201,3028438,4696139
35,SP,São Paulo,RegS,SE,2024,M,23241810,1337237,1396642,3103283,3623539,3667981,3538145,2872296,3702687
35,SP,São Paulo,RegS,SE,2024,Total,47179720,2613959,2733309,6070962,7081945,7236639,7143346,5900734,8398826
35,SP,São Paulo,RegS,SE,2025,F,24062290,1263644,1323004,2927458,3442383,3538727,3641254,3065382,4860438
35,SP,São Paulo,RegS,SE,2025,M,23363713,1323603,1382483,3061655,3610656,3648103,3580180,2916282,3840751
35,SP,São Paulo,RegS,SE,2025,Total,47426003,2587247,2705487,5989113,7053039,7186830,7221434,5981664,8701189
35,SP,São Paulo,RegS,SE,2026,F,24179225,1250643,1309543,2889042,3420554,3514681,3665638,3106337,5022787
35,SP,São Paulo,RegS,SE,2026,M,23478238,1310042,1368557,3021880,3591495,3632289,3613599,2961953,3978423
35,SP,São Paulo,RegS,SE,2026,Total,47657463,2560685,2678100,5910922,7012049,7146970,7279237,6068290,9001210
35,SP,São Paulo,RegS,SE,2027,F,24288574,1237793,1296183,2852404,3392299,3498582,3676707,3151771,5182835
35,SP,São Paulo,RegS,SE,2027,M,23585185,1296634,1354719,2983948,3565348,3622776,3636693,3009680,4115387
35,SP,São Paulo,RegS,SE,2027,Total,47873759,2534427,2650902,5836352,6957647,7121358,7313400,6161451,9298222
35,SP,São Paulo,RegS,SE,2028,F,24391040,1225197,1282951,2817511,3357230,3490068,3676286,3200813,5340984
35,SP,São Paulo,RegS,SE,2028,M,23685080,1283490,1341000,2947806,3531668,3619754,3650514,3059105,4251743
35,SP,São Paulo,RegS,SE,2028,Total,48076120,2508687,2623951,5765317,6888898,7109822,7326800,6259918,9592727
35,SP,São Paulo,RegS,SE,2029,F,24486522,1212864,1269833,2784212,3314864,3487216,3667472,3251948,5498113
35,SP,São Paulo,RegS,SE,2029,M,23777783,1270616,1327384,2913296,3489869,3622181,3656990,3109634,4387813
35,SP,São Paulo,RegS,SE,2029,Total,48264305,2483480,2597217,5697508,6804733,7109397,7324462,6361582,9885926
35,SP,São Paulo,RegS,SE,2030,F,24574879,1200738,1256808,2752361,3265053,3488585,3652800,3303795,5654739
35,SP,São Paulo,RegS,SE,2030,M,23863055,1257958,1313853,2880244,3439776,3629147,3657787,3160595,4523695
35,SP,São Paulo,RegS,SE,2030,Total,48437934,2458696,2570661,5632605,6704829,7117732,7310587,6464390,10178434
41,PR,Paraná,RegS,S,2000,F,4853939,446994,463345,931734,845041,777449,588544,381191,419641
41,PR,Paraná,RegS,S,2000,M,4811396,466435,483038,963603,846869,754817,562830,362515,371289
41,PR,Paraná,RegS,S,2000,Total,9665334,913429,946383,1895337,1691910,1532266,1151374,743706,790929
41,PR,Paraná,RegS,S,2001,F,4916943,443928,462111,930860,853840,785992,608887,396931,434394
41,PR,Paraná,RegS,S,2001,M,4869123,463163,481990,963190,858004,763293,581019,376011,382453
41,PR,Paraná,RegS,S,2001,Total,9786066,907091,944101,1894050,1711844,1549285,1189906,772942,816847
41,PR,Paraná,RegS,S,2002,F,4978300,440087,459950,928595,864409,792117,629347,413798,449997
41,PR,Paraná,RegS,S,2002,M,4925112,459135,479864,961169,871057,769577,599498,390641,394171
41,PR,Paraná,RegS,S,2002,Total,9903412,899222,939814,1889764,1735466,1561694,1228845,804439,844168
41,PR,Paraná,RegS,S,2003,F,5038047,435856,456650,925546,875724,796566,649600,431561,466544
41,PR,Paraná,RegS,S,2003,M,4979415,454810,476401,958271,884816,774413,617961,406126,406617
41,PR,Paraná,RegS,S,2003,Total,10017462,890666,933051,1883817,1760540,1570979,1267561,837687,873161
41,PR,Paraná,RegS,S,2004,F,5096208,431654,451979,922665,886176,800479,669203,449870,484182
41,PR,Paraná,RegS,S,2004,M,5032054,450675,471326,955613,897406,778956,635957,422058,420063
41,PR,Paraná,RegS,S,2004,Total,10128262,882329,923305,1878278,1783582,1579435,1305160,871928,904245
41,PR,Paraná,RegS,S,2005,F,5152821,428025,445636,920472,894712,804657,687812,468488,503019
41,PR,Paraná,RegS,S,2005,M,5083054,447379,464263,953806,907604,784000,653153,438179,434670
41,PR,Paraná,RegS,S,2005,Total,10235875,875404,909899,1874278,1802316,1588657,1340965,906667,937689
41,PR,Paraná,RegS,S,2006,F,5207930,420280,442606,918635,901559,808964,705423,487345,523118
41,PR,Paraná,RegS,S,2006,M,5132460,439384,461088,952413,915725,789395,669535,454451,450469
41,PR,Paraná,RegS,S,2006,Total,10340390,859664,903694,1871048,1817284,1598359,1374958,941796,973587
41,PR,Paraná,RegS,S,2007,F,5261565,412846,438800,916987,906758,813270,722082,506293,544529
41,PR,Paraná,RegS,S,2007,M,5180307,431717,457162,951194,921846,794983,685159,470727,467519
41,PR,Paraná,RegS,S,2007,Total,10441872,844563,895962,1868181,1828604,1608253,1407241,977020,1012048
41,PR,Paraná,RegS,S,2008,F,5313755,405722,434602,914852,910413,818093,737332,525415,567326
41,PR,Paraná,RegS,S,2008,M,5226652,424365,452938,949370,926123,801300,699585,487167,485804
41,PR,Paraná,RegS,S,2008,Total,10540407,830087,887540,1864222,1836536,1619393,1436917,1012582,1053130
41,PR,Paraná,RegS,S,2009,F,5364530,398930,430434,911181,912827,824114,750533,544902,591609
41,PR,Paraná,RegS,S,2009,M,5271535,417354,448900,945719,928976,809042,712194,504064,505286
41,PR,Paraná,RegS,S,2009,Total,10636065,816284,879334,1856900,1841803,1633156,1462727,1048966,1096895
41,PR,Paraná,RegS,S,2010,F,5413945,392485,426836,905099,914229,831682,761350,564826,617438
41,PR,Paraná,RegS,S,2010,M,5315016,410701,445700,939196,930714,818553,722673,521549,525930
41,PR,Paraná,RegS,S,2010,Total,10728961,803186,872536,1844295,1844943,1650235,1484023,1086375,1143368
41,PR,Paraná,RegS,S,2011,F,5462656,386423,419187,901592,914601,840971,769937,585047,644898
41,PR,Paraná,RegS,S,2011,M,5357765,404443,437854,935701,931359,829927,731225,539491,547765
41,PR,Paraná,RegS,S,2011,Total,10820421,790866,857041,1837293,1845960,1670898,1501162,1124538,1192663
41,PR,Paraná,RegS,S,2012,F,5510628,380737,411898,896372,913665,852201,776250,605448,674057
41,PR,Paraná,RegS,S,2012,M,5399746,398579,430374,930400,930631,843373,737812,557779,570798
41,PR,Paraná,RegS,S,2012,Total,10910374,779316,842272,1826772,1844296,1695574,1514062,1163227,1244855
41,PR,Paraná,RegS,S,2013,F,5557212,375373,404908,889519,911864,864193,780939,625664,704752
41,PR,Paraná,RegS,S,2013,M,5440253,393039,423197,923388,929057,857553,743058,576063,594898
41,PR,Paraná,RegS,S,2013,Total,10997465,768412,828105,1812907,1840921,1721746,1523997,1201727,1299650
41,PR,Paraná,RegS,S,2014,F,5602408,370280,398243,881232,910142,875342,785120,645262,736787
41,PR,Paraná,RegS,S,2014,M,5479284,387771,416344,914889,927704,870626,748080,593915,619955
41,PR,Paraná,RegS,S,2014,Total,11081692,758051,814587,1796121,1837846,1745968,1533200,1239177,1356742
41,PR,Paraná,RegS,S,2015,F,5646193,365392,391914,871770,908999,884587,789596,663904,770031
41,PR,Paraná,RegS,S,2015,M,5516825,382711,409832,905181,927142,881401,753656,611012,645890
41,PR,Paraná,RegS,S,2015,Total,11163018,748103,801746,1776951,1836141,1765988,1543252,1274916,1415921
41,PR,Paraná,RegS,S,2016,F,5689168,360715,385974,861543,908239,892257,794307,681628,804505
41,PR,Paraná,RegS,S,2016,M,5553552,377870,403711,894714,927070,890307,759730,627401,672749
41,PR,Paraná,RegS,S,2016,Total,11242720,738585,789685,1756257,1835309,1782564,1554037,1309029,1477254
41,PR,Paraná,RegS,S,2017,F,5731365,356243,380417,850897,907680,898378,799137,698493,840120
41,PR,Paraná,RegS,S,2017,M,5589527,373242,397982,883876,927232,897414,766156,643151,700474
41,PR,Paraná,RegS,S,2017,Total,11320892,729485,778399,1734773,1834912,1795792,1565293,1341644,1540594
41,PR,Paraná,RegS,S,2018,F,5772182,351918,375170,840123,906514,902920,804524,714012,877001
41,PR,Paraná,RegS,S,2018,M,5624080,368764,392569,872995,926702,902739,773354,657800,729157
41,PR,Paraná,RegS,S,2018,Total,11396262,720682,767739,1713118,1833216,1805659,1577878,1371812,1606158
41,PR,Paraná,RegS,S,2019,F,5811606,347728,370181,829679,903695,906174,811154,727570,915425
41,PR,Paraná,RegS,S,2019,M,5657212,364421,387424,862593,924267,906693,781993,670778,759043
41,PR,Paraná,RegS,S,2019,Total,11468818,712149,757605,1692272,1827962,1812867,1593147,1398348,1674468
41,PR,Paraná,RegS,S,2020,F,5849613,343676,365387,820130,898334,908372,819364,738840,955510
41,PR,Paraná,RegS,S,2020,M,5688905,360215,382478,853337,918879,909586,792390,681802,790218
41,PR,Paraná,RegS,S,2020,Total,11538518,703891,747865,1673467,1817213,1817958,1611754,1420642,1745728
41,PR,Paraná,RegS,S,2021,F,5885808,339730,360732,806750,895261,909270,829117,747852,997096
41,PR,Paraná,RegS,S,2021,M,5718545,356112,377661,839654,916172,911125,804375,690893,822553
41,PR,Paraná,RegS,S,2021,Total,11604353,695842,738393,1646404,1811433,1820395,1633492,1438745,1819649
41,PR,Paraná,RegS,S,2022,F,5920164,335860,356220,793928,890290,908622,840584,754541,1040119
41,PR,Paraná,RegS,S,2022,M,5746129,352074,372980,826521,911434,911005,818108,697994,856013
41,PR,Paraná,RegS,S,2022,Total,11666293,687934,729200,1620449,1801724,1819627,1658692,1452535,1896132
41,PR,Paraná,RegS,S,2023,F,5953072,332067,351861,781707,883705,907109,852796,759650,1084177
41,PR,Paraná,RegS,S,2023,M,5772271,348117,368455,813991,905015,910037,832534,703835,890287
41,PR,Paraná,RegS,S,2023,Total,11725343,680184,720316,1595698,1788720,1817146,1685330,1463485,1974464
41,PR,Paraná,RegS,S,2024,F,5984496,328336,347642,770065,875704,905665,864170,764265,1128649
41,PR,Paraná,RegS,S,2024,M,5796942,344225,364072,802043,897137,909255,845876,709472,924862
41,PR,Paraná,RegS,S,2024,Total,11781438,672561,711714,1572108,1772841,1814920,1710046,1473737,2053511
41,PR,Paraná,RegS,S,2025,F,6014392,324657,343566,758944,866533,904784,873660,769161,1173087
41,PR,Paraná,RegS,S,2025,M,5820104,340387,359835,790628,888064,909232,856961,715637,959360
41,PR,Paraná,RegS,S,2025,Total,11834496,665044,703401,1549572,1754597,1814016,1730621,1484798,2132447
41,PR,Paraná,RegS,S,2026,F,6042281,320984,339581,748254,856396,904041,881408,774168,1217449
41,PR,Paraná,RegS,S,2026,M,5841420,336550,355710,779667,878073,909464,866037,722164,993755
41,PR,Paraná,RegS,S,2026,Total,11883701,657534,695291,1527921,1734469,1813505,1747445,1496332,2211204
41,PR,Paraná,RegS,S,2027,F,6068148,317300,335659,738000,845653,903264,887416,779169,1261687
41,PR,Paraná,RegS,S,2027,M,5860861,332694,351649,769178,867543,909701,873163,728901,1028032
41,PR,Paraná,RegS,S,2027,Total,11929009,649994,687308,1507178,1713196,1812965,1760579,1508070,2289719
41,PR,Paraná,RegS,S,2028,F,6092400,313622,331820,728207,834790,901878,891842,784696,1305545
41,PR,Paraná,RegS,S,2028,M,5878732,328849,347666,759156,856965,909256,878536,736352,1061952
41,PR,Paraná,RegS,S,2028,Total,11971132,642471,679486,1487363,1691755,1811134,1770378,1521048,2367497
41,PR,Paraná,RegS,S,2029,F,6114999,309954,328051,718807,824264,898840,894981,791407,1348695
41,PR,Paraná,RegS,S,2029,M,5894994,325010,343745,749539,846848,906928,882566,745160,1095198
41,PR,Paraná,RegS,S,2029,Total,12009993,634964,671796,1468346,1671112,1805768,1777547,1536567,2443893
41,PR,Paraná,RegS,S,2030,F,6135890,306282,324339,709741,814633,893265,897059,799639,1390932
41,PR,Paraná,RegS,S,2030,M,5909601,321169,339875,740265,837850,901686,885551,755621,1127584
41,PR,Paraná,RegS,S,2030,Total,12045491,627451,664214,1450006,1652483,1794951,1782610,1555260,2518516
42,SC,Santa Catarina,RegS,S,2000,F,2713850,244189,258111,523453,463432,446021,338634,208672,231338
42,SC,Santa Catarina,RegS,S,2000,M,2740295,254492,268574,547128,478735,457232,342678,202057,189399
42,SC,Santa Catarina,RegS,S,2000,Total,5454144,498681,526685,1070581,942167,903253,681312,410729,420736
42,SC,Santa Catarina,RegS,S,2001,F,2757865,240592,257734,526459,471276,449992,352563,219703,239546
42,SC,Santa Catarina,RegS,S,2001,M,2782112,250968,268011,550274,487045,461025,356574,212746,195469
42,SC,Santa Catarina,RegS,S,2001,Total,5539977,491560,525745,1076733,958321,911017,709137,432449,435015
42,SC,Santa Catarina,RegS,S,2002,F,2802099,236833,256839,528193,481061,452389,366865,231666,248253
42,SC,Santa Catarina,RegS,S,2002,M,2824402,247264,266972,551957,497692,463311,370712,224403,202091
42,SC,Santa Catarina,RegS,S,2002,Total,5626501,484097,523811,1080150,978753,915700,737577,456069,450344
42,SC,Santa Catarina,RegS,S,2003,F,2846580,233178,255297,529093,492136,453818,381137,244291,257630
42,SC,Santa Catarina,RegS,S,2003,M,2867212,243645,265332,552681,509946,464701,384746,236774,209387
42,SC,Santa Catarina,RegS,S,2003,Total,5713792,476823,520629,1081774,1002082,918519,765883,481065,467017
42,SC,Santa Catarina,RegS,S,2004,F,2891346,229919,252967,529903,503452,455206,394785,257177,267937
42,SC,Santa Catarina,RegS,S,2004,M,2910586,240401,262952,553299,522617,466104,398172,249483,217558
42,SC,Santa Catarina,RegS,S,2004,Total,5801932,470320,515919,1083202,1026069,921310,792957,506660,485495
42,SC,Santa Catarina,RegS,S,2005,F,2936423,227402,249676,531035,514302,457192,407401,270055,279360
42,SC,Santa Catarina,RegS,S,2005,M,2954556,237878,259654,554300,534902,468173,410639,262281,226729
42,SC,Santa Catarina,RegS,S,2005,Total,5890979,465280,509330,1085335,1049204,925365,818040,532336,506089
42,SC,Santa Catarina,RegS,S,2006,F,2981829,224640,246620,532306,524680,459782,419004,282901,291896
42,SC,Santa Catarina,RegS,S,2006,M,2999157,235024,256693,555487,546827,470902,422167,275136,236921
42,SC,Santa Catarina,RegS,S,2006,Total,5980986,459664,503313,1087793,1071507,930684,841171,558037,528817
42,SC,Santa Catarina,RegS,S,2007,F,3027582,222290,243381,533666,534441,463013,429621,295586,305584
42,SC,Santa Catarina,RegS,S,2007,M,3044418,232597,253535,556830,558254,474312,432788,287926,248176
42,SC,Santa Catarina,RegS,S,2007,Total,6072000,454887,496916,1090496,1092695,937325,862409,583512,553760
42,SC,Santa Catarina,RegS,S,2008,F,3073695,220322,240232,534723,543420,467296,438996,308306,320400
42,SC,Santa Catarina,RegS,S,2008,M,3090354,230567,250446,557925,568966,478908,442252,300782,260508
42,SC,Santa Catarina,RegS,S,2008,Total,6164049,450889,490678,1092648,1112386,946204,881248,609088,580908
42,SC,Santa Catarina,RegS,S,2009,F,3120190,218722,237468,534834,551513,473131,446818,321412,336292
42,SC,Santa Catarina,RegS,S,2009,M,3136983,228915,247720,558098,578794,485339,450230,313962,273925
42,SC,Santa Catarina,RegS,S,2009,Total,6257173,447637,485188,1092932,1130307,958470,897048,635374,610217
42,SC,Santa Catarina,RegS,S,2010,F,3167094,217471,235442,533477,558648,480801,452961,335066,353228
42,SC,Santa Catarina,RegS,S,2010,M,3184324,227627,245708,556803,587632,493965,456590,327577,288422
42,SC,Santa Catarina,RegS,S,2010,Total,6351418,445098,481150,1090280,1146280,974766,909551,662643,641650
42,SC,Santa Catarina,RegS,S,2011,F,3214184,216511,233114,531722,564585,490334,457527,349135,371256
42,SC,Santa Catarina,RegS,S,2011,M,3232025,226641,243303,555155,595109,504830,461451,341507,304029
42,SC,Santa Catarina,RegS,S,2011,Total,6446209,443152,476417,1086877,1159694,995164,918978,690642,675285
42,SC,Santa Catarina,RegS,S,2012,F,3261069,215767,231077,528940,568943,501825,460510,363575,390432
42,SC,Santa Catarina,RegS,S,2012,M,3279527,225884,241203,552412,600683,518036,464829,355708,320772
42,SC,Santa Catarina,RegS,S,2012,Total,6540596,441651,472280,1081352,1169626,1019861,925339,719283,711204
42,SC,Santa Catarina,RegS,S,2013,F,3307603,215207,229302,525266,572114,514567,462505,377976,410666
42,SC,Santa Catarina,RegS,S,2013,M,3326651,225325,239373,548738,604789,532767,467288,369824,338547
42,SC,Santa Catarina,RegS,S,2013,Total,6634254,440532,468675,1074004,1176903,1047334,929793,747800,749213
42,SC,Santa Catarina,RegS,S,2014,F,3353775,214799,227772,520878,574831,527475,464425,391745,431850
42,SC,Santa Catarina,RegS,S,2014,M,3373373,224923,237803,544324,608261,547785,469710,383366,357201
42,SC,Santa Catarina,RegS,S,2014,Total,6727148,439722,465575,1065202,1183092,1075260,934135,775111,789051
42,SC,Santa Catarina,RegS,S,2015,F,3399544,214488,226480,515975,577507,539795,466918,404476,453905
42,SC,Santa Catarina,RegS,S,2015,M,3419646,224625,236480,539388,611566,562231,472741,395980,376635
42,SC,Santa Catarina,RegS,S,2015,Total,6819190,439113,462960,1055363,1189073,1102026,939659,800456,830540
42,SC,Santa Catarina,RegS,S,2016,F,3444987,214217,225428,510795,579991,551512,470010,416200,476834
42,SC,Santa Catarina,RegS,S,2016,M,3465566,224367,235413,534195,614523,576104,476413,407703,396848
42,SC,Santa Catarina,RegS,S,2016,Total,6910553,438584,460841,1044990,1194514,1127616,946423,823903,873682
42,SC,Santa Catarina,RegS,S,2017,F,3490071,213946,224597,505589,582228,562443,473758,426948,500562
42,SC,Santa Catarina,RegS,S,2017,M,3511090,224105,234581,528979,617125,589206,480752,418559,417783
42,SC,Santa Catarina,RegS,S,2017,Total,7001161,438051,459178,1034568,1199353,1151649,954510,845507,918345
42,SC,Santa Catarina,RegS,S,2018,F,3534645,213641,223959,500598,583793,572366,478555,436470,525263
42,SC,Santa Catarina,RegS,S,2018,M,3556037,223810,233952,523978,618949,601239,486236,428302,439571
42,SC,Santa Catarina,RegS,S,2018,Total,7090682,437451,457911,1024576,1202742,1173605,964791,864772,964834
42,SC,Santa Catarina,RegS,S,2019,F,3578682,213289,223475,496116,584047,581148,484903,444477,551227
42,SC,Santa Catarina,RegS,S,2019,M,3600374,223466,233485,519486,619346,612004,493502,436623,462462
42,SC,Santa Catarina,RegS,S,2019,Total,7179056,436755,456960,1015602,1203393,1193152,978405,881100,1013689
42,SC,Santa Catarina,RegS,S,2020,F,3622135,212893,223089,492488,582458,588697,493078,450849,578583
42,SC,Santa Catarina,RegS,S,2020,M,3644058,223072,233122,515842,617795,621370,502900,443403,486554
42,SC,Santa Catarina,RegS,S,2020,Total,7266193,435965,456211,1008330,1200253,1210067,995978,894252,1065137
42,SC,Santa Catarina,RegS,S,2021,F,3664888,212452,222732,488714,580227,594808,503081,455656,607218
42,SC,Santa Catarina,RegS,S,2021,M,3686897,222633,232785,511969,615586,629041,514428,448707,511748
42,SC,Santa Catarina,RegS,S,2021,Total,7351785,435085,455517,1000683,1195813,1223849,1017509,904363,1118966
42,SC,Santa Catarina,RegS,S,2022,F,3706890,211970,222359,485434,576902,599212,515020,458881,637112
42,SC,Santa Catarina,RegS,S,2022,M,3728839,222148,232430,508609,612206,634662,528209,452552,538023
42,SC,Santa Catarina,RegS,S,2022,Total,7435729,434118,454789,994043,1189108,1233874,1043229,911433,1175135
42,SC,Santa Catarina,RegS,S,2023,F,3748174,211430,221954,482611,572670,602375,528204,461133,667797
42,SC,Santa Catarina,RegS,S,2023,M,3769960,221602,232043,505727,607869,638755,543480,455510,564974
42,SC,Santa Catarina,RegS,S,2023,Total,7518134,433032,453997,988338,1180539,1241130,1071684,916643,1232771
42,SC,Santa Catarina,RegS,S,2024,F,3788689,210819,221500,480194,567705,605040,541546,463311,698574
42,SC,Santa Catarina,RegS,S,2024,M,3810201,220979,231608,503271,602775,642163,559002,458425,591978
42,SC,Santa Catarina,RegS,S,2024,Total,7598890,431798,453108,983465,1170480,1247203,1100548,921736,1290552
42,SC,Santa Catarina,RegS,S,2025,F,3828378,210126,221001,478122,562215,607624,554271,466052,728967
42,SC,Santa Catarina,RegS,S,2025,M,3849512,220270,231122,501169,597157,645364,573905,461912,618613
42,SC,Santa Catarina,RegS,S,2025,Total,7677890,430396,452123,979291,1159372,1252988,1128176,927964,1347580
42,SC,Santa Catarina,RegS,S,2026,F,3867110,209341,220457,476315,556400,609935,566315,469363,758984
42,SC,Santa Catarina,RegS,S,2026,M,3887773,219462,230596,499344,591248,648133,588125,465986,644879
42,SC,Santa Catarina,RegS,S,2026,Total,7754883,428803,451053,975659,1147648,1258068,1154440,935349,1403863
42,SC,Santa Catarina,RegS,S,2027,F,3904821,208462,219865,474708,550515,611924,577474,473308,788565
